YEAR,STATE_ABBR,STATE,PRODUCER,SOURCE,GENERATION
2016,ND,North Dakota,Total Electric Power Industry,Total,37856
2016,ND,North Dakota,Total Electric Power Industry,Coal,26580
2016,ND,North Dakota,Total Electric Power Industry,Hydro,1912
2016,ND,North Dakota,Total Electric Power Industry,Natural Gas,1071
2016,ND,North Dakota,Total Electric Power Industry,Other Gases,40
2016,ND,North Dakota,Total Electric Power Industry,Other,45
2016,ND,North Dakota,Total Electric Power Industry,Petroleum,30
2016,ND,North Dakota,Total Electric Power Industry,Biomass,6
2016,ND,North Dakota,Total Electric Power Industry,Wind,8172
2017,ND,North Dakota,Total Electric Power Industry,Total,41505
2017,ND,North Dakota,Total Electric Power Industry,Coal,26756
2017,ND,North Dakota,Total Electric Power Industry,Hydro,2582
2017,ND,North Dakota,Total Electric Power Industry,Natural Gas,676
2017,ND,North Dakota,Total Electric Power Industry,Other Gases,42
2017,ND,North Dakota,Total Electric Power Industry,Other,51
2017,ND,North Dakota,Total Electric Power Industry,Petroleum,36
2017,ND,North Dakota,Total Electric Power Industry,Biomass,2
2017,ND,North Dakota,Total Electric Power Industry,Wind,11359
2018,ND,North Dakota,Total Electric Power Industry,Total,42615
2018,ND,North Dakota,Total Electric Power Industry,Coal,27541
2018,ND,North Dakota,Total Electric Power Industry,Hydro,3180
2018,ND,North Dakota,Total Electric Power Industry,Natural Gas,1019
2018,ND,North Dakota,Total Electric Power Industry,Other Gases,51
2018,ND,North Dakota,Total Electric Power Industry,Other,52
2018,ND,North Dakota,Total Electric Power Industry,Petroleum,38
2018,ND,North Dakota,Total Electric Power Industry,Biomass,1
2018,ND,North Dakota,Total Electric Power Industry,Wind,10733
2019,ND,North Dakota,Total Electric Power Industry,Total,40188
2019,ND,North Dakota,Total Electric Power Industry,Coal,25248
2019,ND,North Dakota,Total Electric Power Industry,Hydro,2801
2019,ND,North Dakota,Total Electric Power Industry,Natural Gas,1245
2019,ND,North Dakota,Total Electric Power Industry,Other Gases,50
2019,ND,North Dakota,Total Electric Power Industry,Other,54
2019,ND,North Dakota,Total Electric Power Industry,Petroleum,34
2019,ND,North Dakota,Total Electric Power Industry,Biomass,3
2019,ND,North Dakota,Total Electric Power Industry,Wind,10754
1990,OH,Ohio,Total Electric Power Industry,Total,127981
1990,OH,Ohio,Total Electric Power Industry,Coal,115833
1990,OH,Ohio,Total Electric Power Industry,Hydro,181
1990,OH,Ohio,Total Electric Power Industry,Natural Gas,242
1990,OH,Ohio,Total Electric Power Industry,Nuclear,10664
1990,OH,Ohio,Total Electric Power Industry,Biomass,304
1990,OH,Ohio,Total Electric Power Industry,Other Gases,64
1990,OH,Ohio,Total Electric Power Industry,Petroleum,374
1990,OH,Ohio,Total Electric Power Industry,Wood,318
1991,OH,Ohio,Total Electric Power Industry,Total,134036
1991,OH,Ohio,Total Electric Power Industry,Coal,117502
1991,OH,Ohio,Total Electric Power Industry,Hydro,154
1991,OH,Ohio,Total Electric Power Industry,Natural Gas,365
1991,OH,Ohio,Total Electric Power Industry,Nuclear,14833
1991,OH,Ohio,Total Electric Power Industry,Biomass,324
1991,OH,Ohio,Total Electric Power Industry,Other Gases,57
1991,OH,Ohio,Total Electric Power Industry,Petroleum,428
1991,OH,Ohio,Total Electric Power Industry,Wood,373
1992,OH,Ohio,Total Electric Power Industry,Total,137662
1992,OH,Ohio,Total Electric Power Industry,Coal,121250
1992,OH,Ohio,Total Electric Power Industry,Hydro,253
1992,OH,Ohio,Total Electric Power Industry,Natural Gas,340
1992,OH,Ohio,Total Electric Power Industry,Nuclear,14805
1992,OH,Ohio,Total Electric Power Industry,Biomass,349
1992,OH,Ohio,Total Electric Power Industry,Other Gases,74
1992,OH,Ohio,Total Electric Power Industry,Petroleum,258
1992,OH,Ohio,Total Electric Power Industry,Wood,332
1993,OH,Ohio,Total Electric Power Industry,Total,135237
1993,OH,Ohio,Total Electric Power Industry,Coal,123796
1993,OH,Ohio,Total Electric Power Industry,Hydro,190
1993,OH,Ohio,Total Electric Power Industry,Natural Gas,371
1993,OH,Ohio,Total Electric Power Industry,Nuclear,10011
1993,OH,Ohio,Total Electric Power Industry,Biomass,99
1993,OH,Ohio,Total Electric Power Industry,Other Gases,129
1993,OH,Ohio,Total Electric Power Industry,Petroleum,346
1993,OH,Ohio,Total Electric Power Industry,Wood,296
1994,OH,Ohio,Total Electric Power Industry,Total,131764
1994,OH,Ohio,Total Electric Power Industry,Coal,119170
1994,OH,Ohio,Total Electric Power Industry,Hydro,192
1994,OH,Ohio,Total Electric Power Industry,Natural Gas,372
1994,OH,Ohio,Total Electric Power Industry,Nuclear,10952
1994,OH,Ohio,Total Electric Power Industry,Biomass,29
1994,OH,Ohio,Total Electric Power Industry,Other Gases,144
1994,OH,Ohio,Total Electric Power Industry,Petroleum,424
1994,OH,Ohio,Total Electric Power Industry,Wood,481
1995,OH,Ohio,Total Electric Power Industry,Total,139344
1995,OH,Ohio,Total Electric Power Industry,Coal,120629
1995,OH,Ohio,Total Electric Power Industry,Hydro,232
1995,OH,Ohio,Total Electric Power Industry,Natural Gas,725
1995,OH,Ohio,Total Electric Power Industry,Nuclear,16768
1995,OH,Ohio,Total Electric Power Industry,Biomass,22
1995,OH,Ohio,Total Electric Power Industry,Other Gases,139
1995,OH,Ohio,Total Electric Power Industry,Petroleum,330
1995,OH,Ohio,Total Electric Power Industry,Wood,498
1996,OH,Ohio,Total Electric Power Industry,Total,144437
1996,OH,Ohio,Total Electric Power Industry,Coal,128641
1996,OH,Ohio,Total Electric Power Industry,Hydro,397
1996,OH,Ohio,Total Electric Power Industry,Natural Gas,410
1996,OH,Ohio,Total Electric Power Industry,Nuclear,13919
1996,OH,Ohio,Total Electric Power Industry,Biomass,6
1996,OH,Ohio,Total Electric Power Industry,Other Gases,177
1996,OH,Ohio,Total Electric Power Industry,Petroleum,304
1996,OH,Ohio,Total Electric Power Industry,Wood,583
1997,OH,Ohio,Total Electric Power Industry,Total,142811
1997,OH,Ohio,Total Electric Power Industry,Coal,125435
1997,OH,Ohio,Total Electric Power Industry,Hydro,507
1997,OH,Ohio,Total Electric Power Industry,Natural Gas,469
1997,OH,Ohio,Total Electric Power Industry,Nuclear,15331
1997,OH,Ohio,Total Electric Power Industry,Biomass,0
1997,OH,Ohio,Total Electric Power Industry,Other Gases,190
1997,OH,Ohio,Total Electric Power Industry,Petroleum,294
1997,OH,Ohio,Total Electric Power Industry,Wood,585
1998,OH,Ohio,Total Electric Power Industry,Total,147940
1998,OH,Ohio,Total Electric Power Industry,Coal,129223
1998,OH,Ohio,Total Electric Power Industry,Hydro,406
1998,OH,Ohio,Total Electric Power Industry,Natural Gas,678
1998,OH,Ohio,Total Electric Power Industry,Nuclear,16476
1998,OH,Ohio,Total Electric Power Industry,Biomass,0
1998,OH,Ohio,Total Electric Power Industry,Other Gases,186
1998,OH,Ohio,Total Electric Power Industry,Petroleum,371
1998,OH,Ohio,Total Electric Power Industry,Wood,600
1999,OH,Ohio,Total Electric Power Industry,Total,142330
1999,OH,Ohio,Total Electric Power Industry,Coal,123320
1999,OH,Ohio,Total Electric Power Industry,Hydro,423
1999,OH,Ohio,Total Electric Power Industry,Natural Gas,886
1999,OH,Ohio,Total Electric Power Industry,Nuclear,16422
1999,OH,Ohio,Total Electric Power Industry,Biomass,0
1999,OH,Ohio,Total Electric Power Industry,Other Gases,156
1999,OH,Ohio,Total Electric Power Industry,Petroleum,484
1999,OH,Ohio,Total Electric Power Industry,Wood,638
2000,OH,Ohio,Total Electric Power Industry,Total,149060
2000,OH,Ohio,Total Electric Power Industry,Coal,129579
2000,OH,Ohio,Total Electric Power Industry,Hydro,583
2000,OH,Ohio,Total Electric Power Industry,Natural Gas,825
2000,OH,Ohio,Total Electric Power Industry,Nuclear,16781
2000,OH,Ohio,Total Electric Power Industry,Biomass,27
2000,OH,Ohio,Total Electric Power Industry,Other Gases,290
2000,OH,Ohio,Total Electric Power Industry,Petroleum,354
2000,OH,Ohio,Total Electric Power Industry,Wood,621
2001,OH,Ohio,Total Electric Power Industry,Total,142262
2001,OH,Ohio,Total Electric Power Industry,Coal,124213
2001,OH,Ohio,Total Electric Power Industry,Hydro,511
2001,OH,Ohio,Total Electric Power Industry,Natural Gas,924
2001,OH,Ohio,Total Electric Power Industry,Nuclear,15464
2001,OH,Ohio,Total Electric Power Industry,Biomass,28
2001,OH,Ohio,Total Electric Power Industry,Other Gases,302
2001,OH,Ohio,Total Electric Power Industry,Petroleum,417
2001,OH,Ohio,Total Electric Power Industry,Wood,403
2002,OH,Ohio,Total Electric Power Industry,Total,147069
2002,OH,Ohio,Total Electric Power Industry,Coal,132953
2002,OH,Ohio,Total Electric Power Industry,Hydro,488
2002,OH,Ohio,Total Electric Power Industry,Natural Gas,1767
2002,OH,Ohio,Total Electric Power Industry,Nuclear,10865
2002,OH,Ohio,Total Electric Power Industry,Other,249
2002,OH,Ohio,Total Electric Power Industry,Biomass,25
2002,OH,Ohio,Total Electric Power Industry,Other Gases,207
2002,OH,Ohio,Total Electric Power Industry,Petroleum,389
2002,OH,Ohio,Total Electric Power Industry,Wood,126
2003,OH,Ohio,Total Electric Power Industry,Total,146638
2003,OH,Ohio,Total Electric Power Industry,Coal,134769
2003,OH,Ohio,Total Electric Power Industry,Hydro,511
2003,OH,Ohio,Total Electric Power Industry,Natural Gas,1794
2003,OH,Ohio,Total Electric Power Industry,Nuclear,8475
2003,OH,Ohio,Total Electric Power Industry,Other,26
2003,OH,Ohio,Total Electric Power Industry,Biomass,33
2003,OH,Ohio,Total Electric Power Industry,Other Gases,213
2003,OH,Ohio,Total Electric Power Industry,Petroleum,410
2003,OH,Ohio,Total Electric Power Industry,Wood,407
2004,OH,Ohio,Total Electric Power Industry,Total,148346
2004,OH,Ohio,Total Electric Power Industry,Coal,128157
2004,OH,Ohio,Total Electric Power Industry,Hydro,730
2004,OH,Ohio,Total Electric Power Industry,Natural Gas,1391
2004,OH,Ohio,Total Electric Power Industry,Nuclear,15950
2004,OH,Ohio,Total Electric Power Industry,Other,0
2004,OH,Ohio,Total Electric Power Industry,Biomass,30
2004,OH,Ohio,Total Electric Power Industry,Other Gases,302
2004,OH,Ohio,Total Electric Power Industry,Petroleum,1388
2004,OH,Ohio,Total Electric Power Industry,Wood,398
2005,OH,Ohio,Total Electric Power Industry,Total,156976
2005,OH,Ohio,Total Electric Power Industry,Coal,136826
2005,OH,Ohio,Total Electric Power Industry,Hydro,516
2005,OH,Ohio,Total Electric Power Industry,Natural Gas,2696
2005,OH,Ohio,Total Electric Power Industry,Nuclear,14803
2005,OH,Ohio,Total Electric Power Industry,Other,2
2005,OH,Ohio,Total Electric Power Industry,Biomass,27
2005,OH,Ohio,Total Electric Power Industry,Other Gases,298
2005,OH,Ohio,Total Electric Power Industry,Petroleum,1390
2005,OH,Ohio,Total Electric Power Industry,Wind,13
2005,OH,Ohio,Total Electric Power Industry,Wood,406
2006,OH,Ohio,Total Electric Power Industry,Total,155434
2006,OH,Ohio,Total Electric Power Industry,Coal,133400
2006,OH,Ohio,Total Electric Power Industry,Hydro,632
2006,OH,Ohio,Total Electric Power Industry,Natural Gas,2379
2006,OH,Ohio,Total Electric Power Industry,Nuclear,16847
2006,OH,Ohio,Total Electric Power Industry,Other,3
2006,OH,Ohio,Total Electric Power Industry,Biomass,34
2006,OH,Ohio,Total Electric Power Industry,Other Gases,360
2006,OH,Ohio,Total Electric Power Industry,Petroleum,1355
2006,OH,Ohio,Total Electric Power Industry,Wind,14
2006,OH,Ohio,Total Electric Power Industry,Wood,410
2007,OH,Ohio,Total Electric Power Industry,Total,155156
2007,OH,Ohio,Total Electric Power Industry,Coal,133131
2007,OH,Ohio,Total Electric Power Industry,Hydro,410
2007,OH,Ohio,Total Electric Power Industry,Natural Gas,3975
2007,OH,Ohio,Total Electric Power Industry,Nuclear,15764
2007,OH,Ohio,Total Electric Power Industry,Other,3
2007,OH,Ohio,Total Electric Power Industry,Biomass,21
2007,OH,Ohio,Total Electric Power Industry,Other Gases,289
2007,OH,Ohio,Total Electric Power Industry,Petroleum,1148
2007,OH,Ohio,Total Electric Power Industry,Wind,15
2007,OH,Ohio,Total Electric Power Industry,Wood,399
2008,OH,Ohio,Total Electric Power Industry,Total,153412
2008,OH,Ohio,Total Electric Power Industry,Coal,130694
2008,OH,Ohio,Total Electric Power Industry,Hydro,386
2008,OH,Ohio,Total Electric Power Industry,Natural Gas,2484
2008,OH,Ohio,Total Electric Power Industry,Nuclear,17514
2008,OH,Ohio,Total Electric Power Industry,Other,11
2008,OH,Ohio,Total Electric Power Industry,Biomass,190
2008,OH,Ohio,Total Electric Power Industry,Other Gases,261
2008,OH,Ohio,Total Electric Power Industry,Petroleum,1438
2008,OH,Ohio,Total Electric Power Industry,Wind,15
2008,OH,Ohio,Total Electric Power Industry,Wood,418
2009,OH,Ohio,Total Electric Power Industry,Total,136090
2009,OH,Ohio,Total Electric Power Industry,Coal,113712
2009,OH,Ohio,Total Electric Power Industry,Hydro,528
2009,OH,Ohio,Total Electric Power Industry,Natural Gas,4650
2009,OH,Ohio,Total Electric Power Industry,Nuclear,15206
2009,OH,Ohio,Total Electric Power Industry,Other,11
2009,OH,Ohio,Total Electric Power Industry,Biomass,210
2009,OH,Ohio,Total Electric Power Industry,Other Gases,37
2009,OH,Ohio,Total Electric Power Industry,Petroleum,1312
2009,OH,Ohio,Total Electric Power Industry,Wind,14
2009,OH,Ohio,Total Electric Power Industry,Wood,410
2010,OH,Ohio,Total Electric Power Industry,Total,143598
2010,OH,Ohio,Total Electric Power Industry,Coal,117828
2010,OH,Ohio,Total Electric Power Industry,Hydro,429
2010,OH,Ohio,Total Electric Power Industry,Natural Gas,7128
2010,OH,Ohio,Total Electric Power Industry,Nuclear,15805
2010,OH,Ohio,Total Electric Power Industry,Other,12
2010,OH,Ohio,Total Electric Power Industry,Biomass,276
2010,OH,Ohio,Total Electric Power Industry,Other Gases,254
2010,OH,Ohio,Total Electric Power Industry,Petroleum,1442
2010,OH,Ohio,Total Electric Power Industry,Solar,13
2010,OH,Ohio,Total Electric Power Industry,Wind,13
2010,OH,Ohio,Total Electric Power Industry,Wood,399
2011,OH,Ohio,Total Electric Power Industry,Total,135586
2011,OH,Ohio,Total Electric Power Industry,Coal,105337
2011,OH,Ohio,Total Electric Power Industry,Hydro,384
2011,OH,Ohio,Total Electric Power Industry,Natural Gas,12338
2011,OH,Ohio,Total Electric Power Industry,Nuclear,14890
2011,OH,Ohio,Total Electric Power Industry,Other,10
2011,OH,Ohio,Total Electric Power Industry,Biomass,332
2011,OH,Ohio,Total Electric Power Industry,Other Gases,304
2011,OH,Ohio,Total Electric Power Industry,Petroleum,1388
2011,OH,Ohio,Total Electric Power Industry,Solar,15
2011,OH,Ohio,Total Electric Power Industry,Wind,198
2011,OH,Ohio,Total Electric Power Industry,Wood,390
2012,OH,Ohio,Total Electric Power Industry,Total,129746
2012,OH,Ohio,Total Electric Power Industry,Coal,85589
2012,OH,Ohio,Total Electric Power Industry,Hydro,414
2012,OH,Ohio,Total Electric Power Industry,Natural Gas,22665
2012,OH,Ohio,Total Electric Power Industry,Nuclear,17087
2012,OH,Ohio,Total Electric Power Industry,Other Gases,959
2012,OH,Ohio,Total Electric Power Industry,Other,12
2012,OH,Ohio,Total Electric Power Industry,Petroleum,1281
2012,OH,Ohio,Total Electric Power Industry,Solar,37
2012,OH,Ohio,Total Electric Power Industry,Biomass,366
2012,OH,Ohio,Total Electric Power Industry,Wind,985
2012,OH,Ohio,Total Electric Power Industry,Wood,351
2013,OH,Ohio,Total Electric Power Industry,Total,137284
2013,OH,Ohio,Total Electric Power Industry,Coal,94564
2013,OH,Ohio,Total Electric Power Industry,Hydro,549
2013,OH,Ohio,Total Electric Power Industry,Natural Gas,21694
2013,OH,Ohio,Total Electric Power Industry,Nuclear,16121
2013,OH,Ohio,Total Electric Power Industry,Other,8
2013,OH,Ohio,Total Electric Power Industry,Biomass,474
2013,OH,Ohio,Total Electric Power Industry,Other Gases,953
2013,OH,Ohio,Total Electric Power Industry,Petroleum,1386
2013,OH,Ohio,Total Electric Power Industry,Solar,46
